Date,Open,High,Low,Close,Adj Close,Volume
1996-11-07,26.657705307006836,26.769712448120117,26.377687454223633,26.657705307006836,14.653725624084473,93521
1996-11-08,26.71371078491211,26.82571792602539,26.377687454223633,26.71371078491211,14.6845121383667,26338
1996-11-11,27.04973030090332,27.217742919921875,26.71371078491211,27.04973030090332,14.869224548339844,22097
1996-11-12,26.82571792602539,27.105735778808594,26.657705307006836,26.82571792602539,14.74608325958252,78343
1996-11-13,26.769712448120117,26.8817195892334,26.433692932128906,26.769712448120117,14.715300559997559,27007
1996-11-14,26.601703643798828,26.769712448120117,26.433692932128906,26.601703643798828,14.622943878173828,48658
1996-11-15,26.82571792602539,26.8817195892334,26.601703643798828,26.82571792602539,14.74608325958252,25445
1996-11-18,26.71371078491211,26.769712448120117,26.377687454223633,26.71371078491211,14.6845121383667,104904
1996-11-19,26.489694595336914,26.545698165893555,26.09766960144043,26.489694595336914,14.561371803283691,83923
1996-11-20,26.433692932128906,26.545698165893555,26.20967674255371,26.433692932128906,14.53058910369873,220522
1996-11-21,26.377687454223633,26.545698165893555,26.15367317199707,26.377687454223633,14.499801635742188,56470
1996-11-22,26.545698165893555,26.657705307006836,26.26568031311035,26.545698165893555,14.592157363891602,59148
1996-11-25,26.321685791015625,26.545698165893555,26.20967674255371,26.321685791015625,14.469019889831543,37721
1996-11-26,26.09766960144043,26.26568031311035,25.929658889770508,26.09766960144043,14.345874786376953,243065
1996-11-27,26.20967674255371,26.321685791015625,25.929658889770508,26.20967674255371,14.407447814941406,43078
1996-11-29,26.15367317199707,26.377687454223633,25.98566246032715,26.15367317199707,14.376662254333496,19195
1996-12-02,25.98566246032715,26.09766960144043,25.649642944335938,25.98566246032715,14.284307479858398,35712
1996-12-03,26.15367317199707,26.20967674255371,25.537633895874023,26.15367317199707,14.376662254333496,100217
1996-12-04,25.873655319213867,26.244680404663086,25.817651748657227,25.873655319213867,14.222735404968262,78343
1996-12-05,26.09766960144043,26.377687454223633,25.705644607543945,26.09766960144043,14.345874786376953,40399
1996-12-06,25.649642944335938,25.98566246032715,25.537633895874023,25.649642944335938,14.09959888458252,69192
1996-12-09,25.817651748657227,25.873655319213867,25.481630325317383,25.817651748657227,14.191948890686035,161150
1996-12-10,26.09766960144043,26.433692932128906,25.649642944335938,26.09766960144043,14.345874786376953,86602
1996-12-11,26.15367317199707,26.377687454223633,25.537633895874023,26.15367317199707,14.376662254333496,40399
1996-12-12,26.15367317199707,26.15367317199707,25.761648178100586,26.15367317199707,14.376662254333496,82584
1996-12-13,25.98566246032715,25.98566246032715,25.425626754760742,25.98566246032715,14.284307479858398,57139
1996-12-16,26.09766960144043,26.09766960144043,25.593637466430664,26.09766960144043,14.345874786376953,178337
1996-12-17,26.041667938232422,26.041667938232422,25.649642944335938,26.041667938232422,14.315091133117676,335246
1996-12-18,25.873655319213867,25.929658889770508,25.4116268157959,25.873655319213867,14.222735404968262,481442
1996-12-19,25.25761604309082,25.425626754760742,25.033601760864258,25.25761604309082,13.884101867675781,277661
1996-12-20,25.25761604309082,25.3696231842041,24.977598190307617,25.25761604309082,13.884101867675781,191282
1996-12-23,25.20161247253418,25.25761604309082,24.865591049194336,25.20161247253418,13.853312492370605,469166
1996-12-24,25.033601760864258,25.20161247253418,24.641576766967773,25.033601760864258,13.760960578918457,394394
1996-12-26,24.977598190307617,25.14560890197754,24.697580337524414,24.977598190307617,13.730175018310547,265385
1996-12-27,25.0896053314209,25.25761604309082,24.809587478637695,25.0896053314209,13.791741371154785,353102
1996-12-30,25.649642944335938,25.649642944335938,25.537633895874023,25.649642944335938,14.09959888458252,420732
1996-12-31,25.761648178100586,25.873655319213867,25.31361961364746,25.761648178100586,14.161165237426758,170078
1997-01-02,25.593637466430664,25.761648178100586,25.3696231842041,25.593637466430664,14.068812370300293,451087
1997-01-03,25.425626754760742,25.649642944335938,25.17361068725586,25.425626754760742,13.976456642150879,759326
1997-01-06,25.3696231842041,25.537633895874023,25.14560890197754,25.3696231842041,13.945669174194336,440597
1997-01-07,25.425626754760742,25.537633895874023,25.0896053314209,25.425626754760742,13.976456642150879,597283
